concrete_vs_abstract,rich_vs_poor_details,specific_vs_general,recAgnPairId,memType
0.7,0.6,0.5,,recalled
0.7,0.8,0.6,,imagined
0.8,0.9,0.7,,recalled
0.6,0.7,0.5,,imagined
0.5,0.6,0.4,,recalled
0.8,0.9,0.8,,imagined
0.7,0.6,0.5,3M0NZ3JDP2KBF0NW4DITOLY3MK6Z5K,retold
0.7,0.6,0.5,3M0NZ3JDP2KBF0NW4DITOLY3MK6Z5K,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.8,,recalled
0.9,0.8,0.85,,imagined
0.8,0.9,0.8,3M0NZ3JDP2KBF0NW4DITOLY3O90Z5U,retold
0.8,0.9,0.8,3M0NZ3JDP2KBF0NW4DITOLY3O90Z5U,recalled
0.6,0.5,0.5,,imagined
0.7,0.6,0.5,3M1CVSFP61RZ7EYMCDQX532L18YAQ1,retold
0.8,0.7,0.6,3M1CVSFP61RZ7EYMCDQX532L18YAQ1,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.6,0.7,0.5,,imagined
0.5,0.4,0.5,,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.8,,recalled
0.8,0.7,0.8,,imagined
0.8,0.7,0.6,,recalled
0.5,0.4,0.5,,imagined
0.8,0.9,0.8,3M23Y66PO3TAXS1WE4YQKYF0V0I6S3,retold
0.8,0.7,0.6,3M23Y66PO3TAXS1WE4YQKYF0V0I6S3,recalled
0.8,0.7,0.7,,imagined
0.9,0.8,0.9,,recalled
0.6,0.5,0.5,,imagined
0.8,0.7,0.6,,recalled
0.6,0.5,0.5,3M68NM076ITYWD1JZFYLUOA40F86RD,retold
0.7,0.6,0.5,3M68NM076ITYWD1JZFYLUOA40F86RD,recalled
0.8,0.9,0.8,,imagined
0.8,0.7,0.6,3M68NM076ITYWD1JZFYLUOA48V36RC,retold
0.8,0.7,0.6,3M68NM076ITYWD1JZFYLUOA48V36RC,recalled
0.8,0.9,0.8,,imagined
0.8,0.7,0.6,,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.8,,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.9,,imagined
0.9,0.8,0.9,,imagined
0.8,0.7,0.6,3M81GAB8A154QO3EIRQT0EMRS13BQC,retold
0.8,0.7,0.6,3M81GAB8A154QO3EIRQT0EMRS13BQC,recalled
0.6,0.5,0.4,,imagined
0.4,0.3,0.5,3M81GAB8A154QO3EIRQT0EMRT24BQG,retold
0.7,0.8,0.6,3M81GAB8A154QO3EIRQT0EMRT24BQG,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3MAOD8E57RWQ0UTN7VQULHIE7VTNX4,retold
0.7,0.6,0.5,3MAOD8E57RWQ0UTN7VQULHIE7VTNX4,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.8,,recalled
0.6,0.5,0.4,,imagined
0.8,0.9,0.85,,recalled
0.6,0.7,0.5,,imagined
0.7,0.6,0.5,,imagined
0.9,0.8,0.85,3MAOD8E57RWQ0UTN7VQULHIEWMONX6,retold
0.9,0.8,0.85,3MAOD8E57RWQ0UTN7VQULHIEWMONX6,recalled
0.6,0.5,0.7,,imagined
0.7,0.6,0.5,,recalled
0.6,0.5,0.5,,imagined
0.8,0.7,0.6,3MB8LZR5BGFUSURVWZVQIV6N3XPKLU,retold
0.8,0.7,0.6,3MB8LZR5BGFUSURVWZVQIV6N3XPKLU,recalled
0.5,0.4,0.6,,imagined
0.7,0.6,0.5,,recalled
0.7,0.6,0.5,,imagined
0.6,0.7,0.5,,imagined
0.8,0.7,0.6,3MB8LZR5BGFUSURVWZVQIV6N5OIKL7,retold
0.8,0.7,0.6,3MB8LZR5BGFUSURVWZVQIV6N5OIKL7,recalled
0.5,0.4,0.3,,imagined
0.8,0.9,0.8,,recalled
0.8,0.7,0.7,,imagined
0.8,0.9,0.8,,recalled
0.8,0.7,0.6,,imagined
0.7,0.6,0.5,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3MD9PLUKKJ0F5PT28DEFI2YP7P2ZN4,retold
0.9,0.8,0.9,3MD9PLUKKJ0F5PT28DEFI2YP7P2ZN4,recalled
0.6,0.5,0.5,,imagined
0.7,0.6,0.5,3MD9PLUKKJ0F5PT28DEFI2YPD56NZY,retold
0.8,0.7,0.7,3MD9PLUKKJ0F5PT28DEFI2YPD56NZY,recalled
0.8,0.7,0.9,,imagined
0.9,0.8,0.9,3MD9PLUKKJ0F5PT28DEFI2YPESPNZS,retold
0.8,0.9,0.8,3MD9PLUKKJ0F5PT28DEFI2YPESPNZS,recalled
0.8,0.9,0.8,,imagined
0.7,0.8,0.6,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.9,,imagined
0.8,0.7,0.6,,recalled
0.9,0.8,0.9,,imagined
0.8,0.7,0.7,3MH9DQ757XYS9YI6FM2CBQADC00GU5,retold
0.9,0.8,0.85,3MH9DQ757XYS9YI6FM2CBQADC00GU5,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3MH9DQ757XYS9YI6FM2CBQADC00UGJ,retold
0.8,0.7,0.6,3MH9DQ757XYS9YI6FM2CBQADC00UGJ,recalled
0.8,0.9,0.8,,imagined
0.8,0.9,0.8,3MH9DQ757XYS9YI6FM2CBQADC0FGUK,retold
0.6,0.5,0.4,3MH9DQ757XYS9YI6FM2CBQADC0FGUK,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,3MH9DQ757XYS9YI6FM2CBQADC2FGUO,retold
0.8,0.7,0.6,3MH9DQ757XYS9YI6FM2CBQADC2FGUO,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.7,0.8,0.6,,imagined
0.6,0.7,0.5,,recalled
0.6,0.5,0.4,,imagined
0.8,0.7,0.9,3MHW492WW1ZSEN3SVFACKHWTLRIMV0,retold
0.8,0.7,0.6,3MHW492WW1ZSEN3SVFACKHWTLRIMV0,recalled
0.8,0.9,0.7,,imagined
0.6,0.7,0.5,3MHW492WW1ZSEN3SVFACKHWTMTNVMJ,retold
0.6,0.5,0.7,3MHW492WW1ZSEN3SVFACKHWTMTNVMJ,recalled
0.8,0.9,0.8,,imagined
0.7,0.6,0.5,,recalled
0.8,0.7,0.6,,imagined
0.7,0.6,0.5,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.85,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.9,3MMN5BL1W0Q82E19B5461M4ALX43M6,retold
0.8,0.7,0.6,3MMN5BL1W0Q82E19B5461M4ALX43M6,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,,recalled
0.9,0.8,0.9,,imagined
0.8,0.7,0.6,3MRNMEIQW6SMEOLL4I93EIBXJYEDLG,retold
0.8,0.9,0.8,3MRNMEIQW6SMEOLL4I93EIBXJYEDLG,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3MRNMEIQW6SMEOLL4I93EIBXKSWLDV,retold
0.6,0.5,0.4,3MRNMEIQW6SMEOLL4I93EIBXKSWLDV,recalled
0.7,0.6,0.5,,imagined
0.6,0.7,0.5,3MRNMEIQW6SMEOLL4I93EIBXLFHDLJ,retold
0.7,0.8,0.6,3MRNMEIQW6SMEOLL4I93EIBXLFHDLJ,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.85,,recalled
0.8,0.7,0.6,,imagined
0.7,0.6,0.5,3MTMREQS4W44RBU8OMP3XSK7PPIWAQ,retold
0.8,0.7,0.6,3MTMREQS4W44RBU8OMP3XSK7PPIWAQ,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.7,3MTMREQS4W44RBU8OMP3XSK7RG8AWE,retold
0.9,0.8,0.85,3MTMREQS4W44RBU8OMP3XSK7RG8AWE,recalled
0.8,0.9,0.8,,imagined
0.9,0.8,0.9,3MX2NQ3YCAGMA5NH3VU8R0ISEKA5XV,retold
0.9,0.9,0.9,3MX2NQ3YCAGMA5NH3VU8R0ISEKA5XV,recalled
0.7,0.6,0.5,,imagined
0.5,0.4,0.5,,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,3MX2NQ3YCAGMA5NH3VU8R0ISG995XA,retold
0.8,0.7,0.6,3MX2NQ3YCAGMA5NH3VU8R0ISG995XA,recalled
0.7,0.6,0.5,,imagined
0.6,0.5,0.5,,recalled
0.8,0.9,0.8,,imagined
0.8,0.7,0.6,3MYYFCXHJ4TTS0OR0GBUYMCJ2N44GN,retold
0.8,0.7,0.6,3MYYFCXHJ4TTS0OR0GBUYMCJ2N44GN,recalled
0.7,0.6,0.5,,imagined
0.9,0.8,0.8,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3MYYFCXHJ4TTS0OR0GBUYMCJBYIG48,retold
0.8,0.7,0.6,3MYYFCXHJ4TTS0OR0GBUYMCJBYIG48,recalled
0.6,0.5,0.4,,imagined
0.8,0.7,0.6,3MYYFCXHJ4TTS0OR0GBUYMCJDNJG4P,retold
0.8,0.7,0.6,3MYYFCXHJ4TTS0OR0GBUYMCJDNJG4P,recalled
0.8,0.9,0.7,,imagined
0.5,0.4,0.5,,recalled
0.9,0.8,0.85,,imagined
0.8,0.7,0.8,,recalled
0.7,0.8,0.7,,imagined
0.7,0.6,0.7,,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,3N1FSUEFL6MQGGE0YQAMS19MPJVD45,retold
0.8,0.7,0.6,3N1FSUEFL6MQGGE0YQAMS19MPJVD45,recalled
0.7,0.6,0.5,,imagined
0.9,0.8,0.9,,recalled
0.4,0.3,0.5,,imagined
0.7,0.6,0.5,3N1FSUEFL6MQGGE0YQAMS19MXCJD4N,retold
0.8,0.7,0.6,3N1FSUEFL6MQGGE0YQAMS19MXCJD4N,recalled
0.7,0.6,0.7,,imagined
0.5,0.4,0.5,,recalled
0.7,0.8,0.6,,imagined
0.7,0.6,0.5,3N2BF7Y2VRGNWM88QQT85G5K32RMH0,retold
0.7,0.6,0.5,3N2BF7Y2VRGNWM88QQT85G5K32RMH0,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.9,3N2BF7Y2VRGNWM88QQT85G5KCR7HMY,retold
0.9,0.8,0.9,3N2BF7Y2VRGNWM88QQT85G5KCR7HMY,recalled
0.8,0.9,0.8,,imagined
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3N2BF7Y2VRGNWM88QQT85G5KDCYHMW,retold
0.8,0.7,0.6,3N2BF7Y2VRGNWM88QQT85G5KDCYHMW,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.9,0.8,,imagined
0.6,0.7,0.5,,recalled
0.8,0.9,0.7,,imagined
0.8,0.9,0.8,,imagined
0.8,0.7,0.6,3N4BPTXIO9EXBKEP5DNR9I26BCFUK2,retold
0.7,0.6,0.7,3N4BPTXIO9EXBKEP5DNR9I26BCFUK2,recalled
0.8,0.9,0.8,,imagined
0.8,0.7,0.8,3N4BPTXIO9EXBKEP5DNR9I26GY4UK4,retold
0.8,0.7,0.8,3N4BPTXIO9EXBKEP5DNR9I26GY4UK4,recalled
0.9,0.8,0.85,,imagined
0.9,0.8,0.8,3N4BPTXIO9EXBKEP5DNR9I26GYBKU1,retold
0.9,0.8,0.85,3N4BPTXIO9EXBKEP5DNR9I26GYBKU1,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.9,0.7,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.7,0.6,0.7,,recalled
0.8,0.9,0.8,,imagined
0.8,0.7,0.6,,recalled
0.9,0.8,0.85,,imagined
0.9,0.8,0.85,,recalled
0.6,0.5,0.7,,imagined
0.8,0.7,0.6,,recalled
0.9,0.8,0.85,,imagined
0.9,0.8,0.85,3N8OEVH1FSCLO6F77J3BHTRQJB8OOC,retold
0.9,0.8,0.7,3N8OEVH1FSCLO6F77J3BHTRQJB8OOC,recalled
0.7,0.6,0.5,3N8OEVH1FSCLO6F77J3BHTRQJBIOOM,retold
0.7,0.6,0.5,3N8OEVH1FSCLO6F77J3BHTRQJBIOOM,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.8,,recalled
0.7,0.8,0.6,,imagined
0.8,0.9,0.7,,recalled
0.8,0.7,0.7,,imagined
0.8,0.9,0.8,3NAPMVF0ZX10WTY33ZOCZU2SJ6P72R,retold
0.8,0.9,0.8,3NAPMVF0ZX10WTY33ZOCZU2SJ6P72R,recalled
0.7,0.6,0.5,,imagined
0.4,0.3,0.5,3NAPMVF0ZX10WTY33ZOCZU2SL7F27G,retold
0.6,0.5,0.4,3NAPMVF0ZX10WTY33ZOCZU2SL7F27G,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,3NAPMVF0ZX10WTY33ZOCZU2SM1Z72U,retold
0.9,0.8,0.8,3NAPMVF0ZX10WTY33ZOCZU2SM1Z72U,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.7,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.85,,recalled
0.7,0.6,0.5,,imagined
0.7,0.8,0.6,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.9,,recalled
0.7,0.6,0.5,,imagined
0.7,0.8,0.6,3NC5L260MP8RIT2E8GKLUZICRA9FO9,retold
0.8,0.7,0.6,3NC5L260MP8RIT2E8GKLUZICRA9FO9,recalled
0.8,0.7,0.6,,imagined
0.7,0.6,0.7,3NC5L260MP8RIT2E8GKLUZICRAHOFQ,retold
0.8,0.7,0.6,3NC5L260MP8RIT2E8GKLUZICRAHOFQ,recalled
0.6,0.7,0.5,,imagined
0.6,0.5,0.4,3NC5L260MP8RIT2E8GKLUZICTZEFOU,retold
0.6,0.5,0.4,3NC5L260MP8RIT2E8GKLUZICTZEFOU,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,3NC5L260MP8RIT2E8GKLUZICTZHOF6,retold
0.7,0.8,0.6,3NC5L260MP8RIT2E8GKLUZICTZHOF6,recalled
0.8,0.9,0.8,,imagined
0.9,0.8,0.9,,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.8,,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.6,0.4,0.5,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3NG53N1RLW50OE4SF2RU976G74VP81,retold
0.8,0.7,0.7,3NG53N1RLW50OE4SF2RU976G74VP81,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,3NG53N1RLW50OE4SF2RU976GDHJ8P4,retold
0.8,0.7,0.6,3NG53N1RLW50OE4SF2RU976GDHJ8P4,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.7,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.9,,recalled
0.6,0.5,0.4,,imagined
0.7,0.6,0.5,,recalled
0.9,0.8,0.9,,imagined
0.4,0.5,0.6,,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.7,3NGI5ARFTURIDEK7GHIFUXJ805V1PK,retold
0.8,0.9,0.8,3NGI5ARFTURIDEK7GHIFUXJ805V1PK,recalled
0.8,0.9,0.85,,imagined
0.7,0.6,0.5,3NGI5ARFTURIDEK7GHIFUXJ81SE1PE,retold
0.9,0.8,0.7,3NGI5ARFTURIDEK7GHIFUXJ81SE1PE,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,3NGI5ARFTURIDEK7GHIFUXJ82USP1L,retold
0.7,0.8,0.6,3NGI5ARFTURIDEK7GHIFUXJ82USP1L,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3NJM2BJS4XS20HU5WE7ZBT2Z42LPCX,retold
0.8,0.9,0.8,3NJM2BJS4XS20HU5WE7ZBT2Z42LPCX,recalled
0.6,0.5,0.7,,imagined
0.8,0.7,0.8,3NJM2BJS4XS20HU5WE7ZBT2Z6RGCPV,retold
0.8,0.9,0.85,3NJM2BJS4XS20HU5WE7ZBT2Z6RGCPV,recalled
0.7,0.6,0.7,,imagined
0.7,0.8,0.6,,imagined
0.6,0.7,0.5,3NKQQ8O39ZRPXE8FDW14557GO0ZDUG,retold
0.7,0.6,0.7,3NKQQ8O39ZRPXE8FDW14557GO0ZDUG,recalled
0.6,0.5,0.4,,imagined
0.8,0.7,0.7,3NKQQ8O39ZRPXE8FDW14557GQ91UDJ,retold
0.8,0.7,0.6,3NKQQ8O39ZRPXE8FDW14557GQ91UDJ,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.8,,recalled
0.8,0.7,0.7,,imagined
0.8,0.9,0.7,3NKQQ8O39ZRPXE8FDW14557GY6FDUI,retold
0.8,0.9,0.8,3NKQQ8O39ZRPXE8FDW14557GY6FDUI,recalled
0.7,0.8,0.6,,imagined
0.8,0.7,0.6,3NKQQ8O39ZRPXE8FDW14557GZ8YUDN,retold
0.8,0.9,0.85,3NKQQ8O39ZRPXE8FDW14557GZ8YUDN,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3NL0RFNU0G9YUMKAQ7W9WE4CARJK4F,retold
0.8,0.7,0.6,3NL0RFNU0G9YUMKAQ7W9WE4CARJK4F,recalled
0.7,0.6,0.5,,imagined
0.7,0.8,0.6,,imagined
0.6,0.5,0.7,,recalled
0.9,0.8,0.9,,imagined
0.8,0.7,0.6,3NL0RFNU0G9YUMKAQ7W9WE4CIH0K4K,retold
0.8,0.9,0.8,3NL0RFNU0G9YUMKAQ7W9WE4CIH0K4K,recalled
0.6,0.5,0.5,,imagined
0.8,0.7,0.6,3NL0RFNU0G9YUMKAQ7W9WE4CIHBK4V,retold
0.8,0.9,0.8,3NL0RFNU0G9YUMKAQ7W9WE4CIHBK4V,recalled
0.8,0.9,0.8,,imagined
0.8,0.9,0.85,3NL0RFNU0G9YUMKAQ7W9WE4CJ2IK49,retold
0.8,0.9,0.8,3NL0RFNU0G9YUMKAQ7W9WE4CJ2IK49,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.8,3NL0RFNU0G9YUMKAQ7W9WE4CK4T4K9,retold
0.9,0.9,0.9,3NL0RFNU0G9YUMKAQ7W9WE4CK4T4K9,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.7,,recalled
0.9,0.8,0.85,,imagined
0.9,0.8,0.85,,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.8,,recalled
0.8,0.9,0.8,,imagined
0.8,0.7,0.6,,recalled
0.8,0.9,0.8,,imagined
0.9,0.8,0.9,,imagined
0.8,0.7,0.8,3NLZY2D53QBG3XPQ94FNEHIWUOVLQZ,retold
0.9,0.8,0.9,3NLZY2D53QBG3XPQ94FNEHIWUOVLQZ,recalled
0.6,0.5,0.7,,imagined
0.8,0.7,0.6,3NLZY2D53QBG3XPQ94FNEHIWXRVQLD,retold
0.8,0.7,0.6,3NLZY2D53QBG3XPQ94FNEHIWXRVQLD,recalled
0.7,0.6,0.7,,imagined
0.8,0.9,0.7,,recalled
0.8,0.7,0.7,,imagined
0.7,0.6,0.5,,recalled
0.8,0.9,0.8,,imagined
0.8,0.9,0.7,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.6,,imagined
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,,recalled
0.7,0.6,0.7,3NPFYT4IZDQKQ2C1KRDZVX9HXJ0XGQ,retold
0.9,0.8,0.85,3NPFYT4IZDQKQ2C1KRDZVX9HXJ0XGQ,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,,recalled
0.7,0.8,0.6,,imagined
0.5,0.4,0.5,,recalled
0.9,0.8,0.85,,imagined
0.8,0.7,0.7,3NPI0JQDAPRJMYWGI02P0323TB8PTE,retold
0.9,0.8,0.8,3NPI0JQDAPRJMYWGI02P0323TB8PTE,recalled
0.7,0.6,0.7,,imagined
0.7,0.6,0.7,,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.8,,recalled
0.6,0.7,0.5,,imagined
0.7,0.8,0.6,,imagined
0.7,0.6,0.5,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.8,0.7,0.7,,imagined
0.7,0.6,0.5,,imagined
0.6,0.5,0.5,3NS0A6KXC5U9VXCGL91KSIPS35CGZQ,retold
0.7,0.6,0.5,3NS0A6KXC5U9VXCGL91KSIPS35CGZQ,recalled
0.8,0.7,0.6,,imagined
0.6,0.7,0.5,,recalled
0.7,0.8,0.7,,imagined
0.8,0.9,0.8,,recalled
0.7,0.6,0.5,,imagined
0.6,0.5,0.5,3NVC2EB65RL8WVQNU8SHVHRH10S3YZ,retold
0.7,0.6,0.5,3NVC2EB65RL8WVQNU8SHVHRH10S3YZ,recalled
0.9,0.8,0.9,,imagined
0.7,0.8,0.6,,recalled
0.4,0.3,0.5,,imagined
0.8,0.7,0.6,3NVC2EB65RL8WVQNU8SHVHRHWEM3YG,retold
0.8,0.7,0.6,3NVC2EB65RL8WVQNU8SHVHRHWEM3YG,recalled
0.8,0.7,0.6,,imagined
0.7,0.8,0.7,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.8,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.8,3NXNZ5RS1BJBWDJ2O83R9HA6P4M97S,retold
0.8,0.7,0.6,3NXNZ5RS1BJBWDJ2O83R9HA6P4M97S,recalled
0.5,0.4,0.5,,imagined
0.7,0.6,0.5,3NXNZ5RS1BJBWDJ2O83R9HA6PD897W,retold
0.7,0.6,0.5,3NXNZ5RS1BJBWDJ2O83R9HA6PD897W,recalled
0.8,0.7,0.8,3NXNZ5RS1BJBWDJ2O83R9HA6PZ4970,retold
0.8,0.7,0.6,3NXNZ5RS1BJBWDJ2O83R9HA6PZ4970,recalled
0.8,0.7,0.8,,imagined
0.9,0.8,0.85,3NXNZ5RS1BJBWDJ2O83R9HA6YND97U,retold
0.9,0.9,0.8,3NXNZ5RS1BJBWDJ2O83R9HA6YND97U,recalled
0.8,0.7,0.6,,imagined
0.4,0.5,0.6,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,3O6CYIULEENO6K86UR6UXTW1XP7WUU,retold
0.7,0.6,0.5,3O6CYIULEENO6K86UR6UXTW1XP7WUU,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,,imagined
0.8,0.7,0.8,,recalled
0.8,0.9,0.8,,imagined
0.8,0.7,0.8,3O7L7BFSHFBPGTRFFANASK1Q5PHEIX,retold
0.8,0.7,0.6,3O7L7BFSHFBPGTRFFANASK1Q5PHEIX,recalled
0.8,0.9,0.8,,imagined
0.8,0.9,0.8,,recalled
0.7,0.6,0.5,,imagined
0.7,0.6,0.5,,recalled
0.8,0.9,0.8,,imagined
0.8,0.7,0.6,3O7L7BFSHFBPGTRFFANASK1QUCVEIA,retold
0.8,0.7,0.6,3O7L7BFSHFBPGTRFFANASK1QUCVEIA,recalled
0.7,0.6,0.5,,imagined
0.8,0.7,0.6,3O7L7BFSHFBPGTRFFANASK1QUPQEIV,retold
0.7,0.6,0.5,3O7L7BFSHFBPGTRFFANASK1QUPQEIV,retold
0.7,0.8,0.6,3O7L7BFSHFBPGTRFFANASK1QUPQEIV,recalled
0.8,0.7,0.6,,imagined
0.7,0.8,0.7,,imagined
0.4,0.5,0.3,3O7L7BFSHFBPGTRFFANASK1QXK0EIY,retold
0.7,0.8,0.6,3O7L7BFSHFBPGTRFFANASK1QXK0EIY,recalled
0.8,0.9,0.8,,imagined
0.7,0.6,0.5,,recalled
0.8,0.7,0.8,,imagined
0.9,0.8,0.85,3OB0CAO74IBNQ3XM9THJZBSRMNYYHR,retold
0.9,0.8,0.7,3OB0CAO74IBNQ3XM9THJZBSRMNYYHR,recalled
0.6,0.5,0.4,,imagined
0.7,0.6,0.5,3OCHAWUVGP6PSO8KAIYETP1AAJYKX5,retold
0.8,0.7,0.6,3OCHAWUVGP6PSO8KAIYETP1AAJYKX5,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.8,,recalled
0.7,0.8,0.6,,imagined
0.7,0.8,0.6,3OCHAWUVGP6PSO8KAIYETP1ACXLXKZ,retold
0.8,0.7,0.6,3OCHAWUVGP6PSO8KAIYETP1ACXLXKZ,recalled
0.8,0.7,0.8,,imagined
0.4,0.3,0.5,,recalled
0.7,0.8,0.6,,imagined
0.6,0.5,0.4,,recalled
0.8,0.9,0.8,,imagined
0.9,0.8,0.9,,recalled
0.7,0.6,0.5,,imagined
0.4,0.3,0.4,,recalled
0.8,0.7,0.6,,imagined
0.7,0.6,0.5,,recalled
0.7,0.8,0.6,,imagined
0.7,0.8,0.6,,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.8,3OF2M9AATHAEXJ8ZB0MZQAHLLZ6ZKQ,retold
0.8,0.7,0.6,3OF2M9AATHAEXJ8ZB0MZQAHLLZ6ZKQ,recalled
0.9,0.8,0.9,,imagined
0.9,0.8,0.9,,recalled
0.8,0.7,0.6,,imagined
0.6,0.7,0.5,3OHYZ19UGDRWM2L6X0YTGY7LL6WAO6,retold
0.7,0.6,0.5,3OHYZ19UGDRWM2L6X0YTGY7LL6WAO6,recalled
0.9,0.8,0.85,,imagined
0.8,0.9,0.8,,imagined
0.9,0.8,0.85,3OHYZ19UGDRWM2L6X0YTGY7LUUNAOI,retold
0.9,0.9,0.9,3OHYZ19UGDRWM2L6X0YTGY7LUUNAOI,recalled
0.7,0.8,0.6,,imagined
0.8,0.7,0.7,3OHYZ19UGDRWM2L6X0YTGY7LUW6OAJ,retold
0.8,0.7,0.6,3OHYZ19UGDRWM2L6X0YTGY7LUW6OAJ,recalled
0.9,0.8,0.8,,imagined
0.9,0.8,0.85,,recalled
0.8,0.7,0.6,,imagined
0.8,0.9,0.8,3OHYZ19UGDRWM2L6X0YTGY7LWKUAO7,retold
0.9,0.8,0.85,3OHYZ19UGDRWM2L6X0YTGY7LWKUAO7,recalled
0.6,0.5,0.4,,imagined
0.9,0.8,0.7,3OJSZ2ATDTISVQHQLIQAX1546BQ57T,retold
0.9,0.8,0.8,3OJSZ2ATDTISVQHQLIQAX1546BQ57T,recalled
0.6,0.5,0.5,,imagined
0.8,0.9,0.8,,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.6,,recalled
0.7,0.6,0.5,,imagined
0.8,0.9,0.85,3OLF68YTNAN2GP8DYXF3T4Y7T6FFA1,retold
0.8,0.9,0.8,3OLF68YTNAN2GP8DYXF3T4Y7T6FFA1,recalled
0.8,0.7,0.7,,imagined
0.8,0.7,0.6,3OLF68YTNAN2GP8DYXF3T4Y7VJXAF6,retold
0.9,0.8,0.85,3OLF68YTNAN2GP8DYXF3T4Y7VJXAF6,recalled
0.8,0.7,0.6,,imagined
0.8,0.7,0.7,,recalled
0.8,0.7,0.6,,imagined
0.9,0.8,0.85,3OLQQLKKNTBLB4BLXS8A4LGQI62JEE,retold
0.9,0.8,0.85,3OLQQLKKNTBLB4BLXS8A4LGQI62JEE,recalled
0.7,0.8,0.6,,imagined
0.9,0.8,0.8,,recalled
0.6,0.5,0.5,,imagined
0.8,0.9,0.7,,recalled
0.8,0.7,0.6,,imagined
0.7,0.6,0.8,3ON104KXQLIPPMERFLFCKPY77BI4WL,retold
0.8,0.7,0.6,3ON104KXQLIPPMERFLFCKPY77BI4WL,recalled
0.8,0.7,0.6,,imagined
